,R,G,B
train_32547,34.68110656738281,46.816131591796875,35.253753662109375
train_32548,37.734619140625,51.01411437988281,44.10871887207031
train_32549,123.04019165039062,121.87644958496094,100.29461669921875
train_32550,46.38093566894531,60.60868835449219,57.28471374511719
train_32551,202.48643493652344,206.18292236328125,198.1903076171875
train_32552,39.28857421875,47.95384216308594,51.2525634765625
train_32553,84.70767211914062,100.83863830566406,89.70356750488281
train_32554,128.69134521484375,111.06788635253906,92.62464904785156
train_32555,60.6033935546875,72.19255065917969,62.57502746582031
train_32556,43.51628112792969,55.40972900390625,50.20121765136719
train_32557,80.75880432128906,92.67330932617188,84.21430969238281
train_32558,131.06748962402344,133.59373474121094,122.70693969726562
train_32559,98.509765625,106.41484069824219,91.43159484863281
train_32560,88.57846069335938,93.75556945800781,73.81105041503906
train_32561,94.81373596191406,100.27153015136719,74.6204833984375
train_32562,64.83226013183594,77.74444580078125,70.91665649414062
train_32563,38.176483154296875,50.78840637207031,46.12062072753906
train_32564,176.08047485351562,159.9389190673828,126.64012145996094
train_32565,42.123260498046875,55.532745361328125,33.89491271972656
train_32566,31.407516479492188,47.02642822265625,29.702880859375
train_32567,57.221832275390625,63.76783752441406,49.66947937011719
train_32568,95.43830871582031,106.84555053710938,97.77850341796875
train_32569,103.05825805664062,92.90571594238281,75.46855163574219
train_32570,82.25267028808594,94.29148864746094,85.89753723144531
train_32571,35.59815979003906,52.24481201171875,37.82232666015625
train_32572,100.60090637207031,97.55392456054688,79.69984436035156
train_32573,47.06605529785156,57.41456604003906,44.56944274902344
train_32574,47.924591064453125,60.39631652832031,52.842437744140625
train_32575,116.24215698242188,119.36376953125,112.22465515136719
train_32576,52.160369873046875,67.06430053710938,59.53199768066406
train_32577,62.83282470703125,72.81285095214844,59.44573974609375
train_32578,50.18568420410156,63.83958435058594,61.8607177734375
train_32579,79.12222290039062,85.77897644042969,71.41615295410156
train_32580,75.35260009765625,84.94404602050781,79.23197937011719
train_32581,77.94912719726562,85.57664489746094,84.9058837890625
train_32582,118.58247375488281,123.40141296386719,113.82644653320312
train_32583,52.195037841796875,64.87237548828125,46.26264953613281
train_32584,160.79736328125,161.2938232421875,149.73654174804688
train_32585,132.35311889648438,132.18914794921875,113.154052734375
train_32586,45.72895812988281,56.90116882324219,46.33766174316406
train_32587,55.55415344238281,69.68588256835938,63.035614013671875
train_32588,65.115966796875,70.99295043945312,54.247772216796875
train_32589,83.72416687011719,69.22158813476562,44.85041809082031
train_32590,71.96493530273438,78.58616638183594,70.75273132324219
train_32591,50.32484436035156,64.81100463867188,59.724517822265625
train_32592,80.2144775390625,87.57362365722656,69.37088012695312
train_32593,35.585968017578125,47.50553894042969,32.58604431152344
train_32594,116.07252502441406,118.41175842285156,109.05963134765625
train_32595,70.553955078125,84.13224792480469,82.47698974609375
train_32596,64.77088928222656,64.12669372558594,60.517333984375
train_32597,66.12481689453125,72.36500549316406,64.1673583984375
train_32598,51.746307373046875,65.25924682617188,56.47749328613281
train_32599,70.52561950683594,86.53021240234375,86.00198364257812
train_32600,55.899810791015625,68.13768005371094,50.139801025390625
train_32601,50.12364196777344,62.52197265625,62.4029541015625
train_32602,79.5863037109375,82.09724426269531,80.66827392578125
train_32603,57.229827880859375,55.845672607421875,45.420654296875
train_32604,60.44697570800781,68.83100891113281,61.560577392578125
train_32605,77.82557678222656,92.00276184082031,89.37408447265625
train_32606,43.04518127441406,56.56849670410156,52.744964599609375
train_32607,92.80720520019531,95.54255676269531,78.0072021484375
train_32608,95.90055847167969,107.35453796386719,95.29792785644531
train_32609,82.06401062011719,95.8770751953125,91.26242065429688
train_32610,45.22108459472656,58.705047607421875,53.26753234863281
train_32611,51.22099304199219,65.57014465332031,67.25088500976562
train_32612,69.90353393554688,88.33096313476562,85.64585876464844
train_32613,148.60853576660156,150.56137084960938,133.44215393066406
train_32614,143.7198944091797,125.19863891601562,95.91372680664062
train_32615,37.08673095703125,53.62806701660156,45.15562438964844
train_32616,51.213653564453125,63.96751403808594,56.53581237792969
train_32617,172.68421936035156,173.8929443359375,161.21034240722656
train_32618,64.68215942382812,82.05917358398438,80.1947021484375
train_32619,45.605316162109375,59.14915466308594,54.350189208984375
train_32620,77.8048095703125,88.42446899414062,83.75410461425781
train_32621,37.22770690917969,50.485687255859375,43.00901794433594
train_32622,114.55984497070312,125.03434753417969,118.82009887695312
train_32623,63.79228210449219,69.95451354980469,60.94654846191406
train_32624,14.697463989257812,26.016983032226562,13.76544189453125
train_32625,122.88949584960938,130.5531005859375,121.07057189941406
train_32626,68.4305419921875,79.57893371582031,65.26611328125
train_32627,83.94206237792969,85.96441650390625,76.73680114746094
train_32628,33.00752258300781,44.2318115234375,40.557891845703125
train_32629,27.8436279296875,47.022552490234375,44.61619567871094
train_32630,34.85093688964844,44.23747253417969,33.37263488769531
train_32631,92.24717712402344,99.15628051757812,88.15496826171875
train_32632,46.72016906738281,54.32725524902344,45.64405822753906
train_32633,66.07392883300781,67.91998291015625,55.64588928222656
train_32634,79.87188720703125,79.02497863769531,65.226318359375
train_32635,39.772369384765625,56.15513610839844,49.56538391113281
train_32636,68.02360534667969,70.52040100097656,59.42411804199219
train_32637,123.76089477539062,119.61520385742188,101.82305908203125
train_32638,87.64115905761719,95.94317626953125,87.44245910644531
train_32639,130.90516662597656,127.78250122070312,114.43003845214844
train_32640,155.91586303710938,152.264404296875,130.4183349609375
train_32641,51.029205322265625,66.91848754882812,59.8966064453125
train_32642,36.77935791015625,43.90266418457031,28.66912841796875
train_32643,79.61590576171875,84.68757629394531,79.30206298828125
train_32644,83.34524536132812,94.14190673828125,84.46568298339844
train_32645,57.91876220703125,71.04754638671875,67.27546691894531
train_32646,84.935546875,92.49256896972656,74.01893615722656
train_32647,50.25825500488281,70.04513549804688,70.60443115234375
train_32648,52.05818176269531,68.20419311523438,51.56675720214844
train_32649,60.20262145996094,69.3214111328125,62.190582275390625
train_32650,48.60466003417969,58.766815185546875,45.7098388671875
train_32651,69.95083618164062,82.69831848144531,73.95948791503906
train_32652,101.09317016601562,111.64329528808594,102.70462036132812
train_32653,60.16310119628906,72.5526123046875,67.72767639160156
train_32654,66.91796875,74.90400695800781,61.02293395996094
train_32655,111.61776733398438,118.63668823242188,104.4073486328125
train_32656,65.59013366699219,75.15080261230469,64.00271606445312
train_32657,52.724609375,60.19366455078125,62.425750732421875
train_32658,62.53962707519531,67.39494323730469,50.12736511230469
train_32659,41.9896240234375,50.272186279296875,43.01277160644531
train_32660,73.44049072265625,79.06840515136719,62.02687072753906
train_32661,52.23731994628906,65.0567626953125,59.879364013671875
train_32662,133.9435272216797,119.55490112304688,102.41194152832031
train_32663,85.76580810546875,92.98406982421875,81.30888366699219
train_32664,111.31404113769531,111.64878845214844,104.66539001464844
train_32665,39.88148498535156,52.27699279785156,50.43121337890625
train_32666,107.89138793945312,112.08631896972656,88.22232055664062
train_32667,100.44526672363281,94.75511169433594,71.2689208984375
train_32668,30.094390869140625,46.048828125,40.36506652832031
train_32669,34.56610107421875,47.99031066894531,49.025970458984375
train_32670,241.2001953125,217.169921875,228.744140625
train_32671,99.39823913574219,110.64994812011719,103.73100280761719
train_32672,49.727783203125,55.384368896484375,46.50672912597656
train_32673,181.07798767089844,180.4252471923828,165.90467834472656
train_32674,65.9927978515625,77.54974365234375,76.91514587402344
train_32675,77.7451171875,85.73162841796875,81.98927307128906
train_32676,40.687103271484375,55.0595703125,52.31770324707031
train_32677,87.05125427246094,94.35617065429688,83.32252502441406
train_32678,60.282806396484375,63.04466247558594,44.71968078613281
train_32679,83.53230285644531,86.69514465332031,72.15194702148438
train_32680,53.36494445800781,69.79925537109375,64.17312622070312
train_32681,43.56449890136719,52.91644287109375,47.139984130859375
train_32682,69.53704833984375,81.2740478515625,74.50924682617188
train_32683,66.7100830078125,70.0467529296875,63.115325927734375
train_32684,92.92323303222656,99.38746643066406,88.12161254882812
train_32685,71.63735961914062,77.68490600585938,60.10455322265625
train_32686,77.8621826171875,83.32145690917969,69.48794555664062
train_32687,139.17755126953125,137.89404296875,122.16464233398438
train_32688,65.68020629882812,74.54450988769531,66.40394592285156
train_32689,62.85734558105469,66.40859985351562,61.68623352050781
train_32690,75.762451171875,87.96295166015625,78.19625854492188
train_32691,111.56336975097656,118.11550903320312,107.86441040039062
train_32692,65.80697631835938,79.33212280273438,76.54092407226562
train_32693,40.61991882324219,54.4993896484375,49.3843994140625
train_32694,68.37554931640625,72.57717895507812,64.40425109863281
train_32695,81.82870483398438,67.11660766601562,34.855743408203125
train_32696,147.6034698486328,146.69725036621094,128.2459716796875
train_32697,133.96978759765625,127.15875244140625,102.96173095703125
train_32698,89.29945373535156,97.0845947265625,87.480712890625
train_32699,53.681915283203125,66.80067443847656,58.72242736816406
train_32700,84.70042419433594,93.89888000488281,77.06455993652344
train_32701,106.35365295410156,110.05593872070312,101.20875549316406
train_32702,81.39503479003906,89.77497863769531,74.438232421875
train_32703,118.84648132324219,121.89776611328125,110.8314208984375
train_32704,172.48219299316406,176.08724975585938,170.3285369873047
train_32705,146.43898010253906,155.12469482421875,140.22703552246094
train_32706,77.42047119140625,87.22021484375,80.06024169921875
train_32707,77.33943176269531,82.19883728027344,59.53190612792969
train_32708,54.634246826171875,61.6529541015625,47.513763427734375
train_32709,85.11079406738281,93.87815856933594,67.93946838378906
train_32710,61.042694091796875,64.4178466796875,54.41288757324219
train_32711,50.93879699707031,65.9339599609375,58.64521789550781
train_32712,105.61540222167969,117.63117980957031,111.04434204101562
train_32713,40.89447021484375,52.818603515625,44.294921875
train_32714,90.21333312988281,100.53421020507812,93.76930236816406
train_32715,143.59642028808594,141.54286193847656,129.6644744873047
train_32716,79.05976867675781,92.24496459960938,82.33084106445312
train_32717,152.4130859375,159.7146453857422,147.7319793701172
train_32718,77.34703063964844,89.09681701660156,80.45700073242188
train_32719,45.503326416015625,58.18426513671875,57.17279052734375
train_32720,27.774215698242188,40.84434509277344,30.964645385742188
train_32721,112.49430847167969,113.06935119628906,99.03961181640625
train_32722,104.39788818359375,112.13861083984375,105.52328491210938
train_32723,38.94252014160156,53.214385986328125,44.00315856933594
train_32724,45.56294250488281,59.98182678222656,55.686431884765625
train_32725,118.78849792480469,118.90733337402344,111.97830200195312
train_32726,152.84242248535156,145.97866821289062,135.36886596679688
train_32727,66.29286193847656,76.30767822265625,58.18409729003906
train_32728,80.43429565429688,87.68064880371094,78.37954711914062
train_32729,105.51341247558594,114.22903442382812,99.33638000488281
train_32730,46.942169189453125,62.46241760253906,54.52244567871094
train_32731,95.49577331542969,98.25224304199219,70.95391845703125
train_32732,61.21778869628906,75.63961791992188,61.79927062988281
train_32733,53.06974792480469,59.458251953125,45.64662170410156
train_32734,70.15708923339844,85.277587890625,70.15826416015625
train_32735,112.13032531738281,126.79768371582031,119.216552734375
train_32736,66.75924682617188,65.27444458007812,28.070343017578125
train_32737,52.1864013671875,66.48542785644531,62.51483154296875
train_32738,65.46621704101562,82.41754150390625,68.51742553710938
train_32739,58.78288269042969,70.89877319335938,67.29051208496094
train_32740,56.756195068359375,64.57197570800781,60.15623474121094
train_32741,79.11764526367188,90.18132019042969,80.73320007324219
train_32742,56.64762878417969,65.13533020019531,54.66975402832031
train_32743,38.85552978515625,52.01298522949219,47.32908630371094
train_32744,36.16117858886719,49.3497314453125,47.27906799316406
train_32745,30.021453857421875,43.3828125,43.95460510253906
train_32746,72.87704467773438,78.311279296875,66.10791015625
train_32747,121.39039611816406,120.4923095703125,107.59085083007812
train_32748,34.76593017578125,46.94847106933594,42.70875549316406
train_32749,33.279022216796875,47.761444091796875,45.900604248046875
train_32750,78.78031921386719,84.77566528320312,69.5089111328125
train_32751,168.15911865234375,149.88052368164062,131.37586975097656
train_32752,38.72956848144531,51.14888000488281,47.12342834472656
train_32753,58.14483642578125,59.72027587890625,52.013580322265625
train_32754,24.9124755859375,38.767730712890625,27.42041015625
train_32755,66.17535400390625,75.86647033691406,68.63893127441406
train_32756,50.230316162109375,65.471923828125,60.317230224609375
train_32757,143.6814422607422,132.52200317382812,114.96519470214844
train_32758,45.6912841796875,58.973968505859375,50.01502990722656
train_32759,52.96490478515625,69.01788330078125,61.48628234863281
train_32760,63.232330322265625,70.11073303222656,61.90655517578125
train_32761,63.45123291015625,80.29667663574219,70.28128051757812
train_32762,139.65695190429688,144.18814086914062,134.87107849121094
train_32763,49.80682373046875,66.71603393554688,48.55940246582031
train_32764,61.567596435546875,77.46208190917969,75.95707702636719
train_32765,90.33045959472656,92.58341979980469,77.63166809082031
train_32766,82.36019897460938,86.87371826171875,62.238616943359375
train_32767,69.28962707519531,81.28587341308594,74.34713745117188
train_32768,51.041107177734375,63.8759765625,58.25025939941406
train_32769,34.180145263671875,48.51078796386719,40.64860534667969
train_32770,43.386322021484375,53.72625732421875,51.32682800292969
train_32771,73.492919921875,77.30815124511719,55.43583679199219
train_32772,37.194580078125,53.30340576171875,49.07354736328125
train_32773,41.08967590332031,52.639892578125,48.22932434082031
train_32774,90.11213684082031,91.9959716796875,67.38816833496094
train_32775,59.4901123046875,73.089111328125,66.84182739257812
train_32776,137.39442443847656,144.30206298828125,129.9111328125
train_32777,64.25675964355469,67.53909301757812,64.27392578125
train_32778,47.830596923828125,65.99813842773438,62.39762878417969
train_32779,82.48246765136719,89.26872253417969,78.08294677734375
train_32780,122.76646423339844,103.57164001464844,74.16123962402344
train_32781,108.69892883300781,112.25619506835938,94.63191223144531
train_32782,91.55882263183594,98.75953674316406,87.50679016113281
train_32783,68.36439514160156,82.83030700683594,66.76646423339844
train_32784,112.73793029785156,116.09713745117188,97.93083190917969
train_32785,43.22161865234375,56.057647705078125,50.08341979980469
train_32786,33.97871398925781,51.39476013183594,53.23272705078125
train_32787,104.85519409179688,113.34017944335938,101.83671569824219
train_32788,46.02171325683594,60.89146423339844,56.41773986816406
train_32789,39.33250427246094,54.04942321777344,51.43109130859375
train_32790,100.85209655761719,93.91056823730469,80.40960693359375
train_32791,80.97801208496094,90.85456848144531,74.84873962402344
train_32792,73.32524108886719,84.6055908203125,70.86692810058594
train_32793,90.25543212890625,91.45086669921875,81.13716125488281
train_32794,39.65632629394531,57.49919128417969,51.75482177734375
train_32795,126.795166015625,114.64462280273438,99.57632446289062
train_32796,43.45103454589844,59.02362060546875,59.21978759765625
train_32797,118.68316650390625,125.4415283203125,114.90499877929688
train_32798,86.37257385253906,94.39761352539062,81.08151245117188
train_32799,215.28082275390625,208.8487091064453,213.00836181640625
train_32800,44.47090148925781,58.48588562011719,56.019805908203125
train_32801,41.257080078125,55.3538818359375,54.19102478027344
train_32802,209.5244598388672,203.4984588623047,182.8594970703125
train_32803,59.52313232421875,66.66024780273438,51.2576904296875
train_32804,90.1727294921875,94.01058959960938,75.09648132324219
train_32805,83.53544616699219,81.68551635742188,51.54045104980469
train_32806,75.85415649414062,83.156005859375,70.39405822753906
train_32807,56.81440734863281,70.37567138671875,66.71450805664062
train_32808,70.869140625,85.83906555175781,69.85328674316406
train_32809,42.71734619140625,55.76568603515625,55.06129455566406
train_32810,40.695281982421875,56.032470703125,51.122283935546875
train_32811,73.22500610351562,89.05088806152344,86.00567626953125
train_32812,189.20404052734375,189.71165466308594,176.7934112548828
train_32813,33.18937683105469,44.27082824707031,33.055572509765625
train_32814,120.02909851074219,125.62498474121094,120.070556640625
train_32815,170.78955078125,177.53880310058594,172.77833557128906
train_32816,82.21824645996094,95.9237060546875,90.19705200195312
train_32817,83.19912719726562,94.69735717773438,84.1322021484375
train_32818,75.609375,85.41632080078125,75.71405029296875
train_32819,131.52685546875,138.0036163330078,121.63241577148438
train_32820,95.01939392089844,95.60676574707031,79.64918518066406
train_32821,30.822067260742188,38.0867919921875,27.150177001953125
train_32822,39.109527587890625,54.42613220214844,49.85786437988281
train_32823,115.86947631835938,109.3782958984375,91.41725158691406
train_32824,32.54008483886719,46.98231506347656,29.83050537109375
train_32825,102.1278076171875,109.34043884277344,96.99758911132812
train_32826,66.39897155761719,76.41952514648438,66.36216735839844
train_32827,185.77474975585938,179.67237854003906,168.49505615234375
train_32828,189.3083953857422,188.31829833984375,178.4263916015625
train_32829,155.9145050048828,151.38758850097656,137.97312927246094
train_32830,159.8145294189453,166.93548583984375,162.58114624023438
train_32831,141.69094848632812,124.70010375976562,95.31179809570312
train_32832,40.22746276855469,49.997650146484375,47.512908935546875
train_32833,70.44900512695312,79.54371643066406,70.68733215332031
train_32834,57.416259765625,69.451171875,61.85041809082031
train_32835,39.46929931640625,55.624237060546875,41.9141845703125
train_32836,105.39096069335938,109.46080017089844,93.34483337402344
train_32837,39.15838623046875,51.45744323730469,43.42692565917969
train_32838,39.3052978515625,54.874267578125,52.7470703125
train_32839,67.75489807128906,77.99006652832031,72.95477294921875
train_32840,63.20909118652344,73.06791687011719,61.90257263183594
train_32841,73.95626831054688,83.67523193359375,78.0849609375
train_32842,41.14300537109375,52.47517395019531,46.22444152832031
train_32843,165.18621826171875,174.3603973388672,170.02069091796875
train_32844,48.36180114746094,60.52374267578125,50.6669921875
train_32845,103.83659362792969,106.14175415039062,97.99371337890625
train_32846,144.74917602539062,157.95970153808594,158.75682067871094
train_32847,129.80264282226562,138.76760864257812,130.50848388671875
train_32848,82.63032531738281,87.7706298828125,74.48536682128906
train_32849,65.8448486328125,77.33317565917969,63.883697509765625
train_32850,58.573883056640625,69.94389343261719,67.45320129394531
train_32851,64.22262573242188,68.52186584472656,51.72895812988281
train_32852,116.62973022460938,108.23750305175781,99.10780334472656
train_32853,84.58628845214844,97.15603637695312,91.51565551757812
train_32854,37.38777160644531,47.558624267578125,37.7890625
train_32855,49.51649475097656,61.13426208496094,44.60638427734375
train_32856,84.06489562988281,94.90263366699219,89.02403259277344
train_32857,35.90167236328125,49.07769775390625,43.15423583984375
train_32858,31.58563232421875,41.60798645019531,36.75068664550781
train_32859,54.6617431640625,69.8707275390625,52.86412048339844
train_32860,67.30207824707031,72.06575012207031,60.61738586425781
train_32861,119.57662963867188,128.4677276611328,125.35202026367188
train_32862,103.28306579589844,109.90580749511719,94.83566284179688
train_32863,71.46736145019531,82.78048706054688,74.97306823730469
train_32864,80.067138671875,83.32437133789062,58.62934875488281
train_32865,60.08695983886719,65.41305541992188,58.90943908691406
train_32866,36.001129150390625,51.92381286621094,36.82493591308594
train_32867,43.44691467285156,53.92030334472656,51.56732177734375
train_32868,89.96153259277344,100.10693359375,87.48521423339844
train_32869,162.7642364501953,159.77334594726562,150.19076538085938
train_32870,64.77854919433594,68.55064392089844,58.22395324707031
train_32871,65.71685791015625,69.44606018066406,58.88691711425781
train_32872,62.843048095703125,74.24075317382812,69.29910278320312
train_32873,32.32830810546875,40.64115905761719,34.5462646484375
train_32874,35.1474609375,51.75407409667969,50.78193664550781
train_32875,55.56889343261719,66.86750793457031,58.307861328125
train_32876,44.84629821777344,53.05171203613281,34.59051513671875
train_32877,49.17738342285156,53.41035461425781,37.474822998046875
train_32878,114.29505920410156,124.24195861816406,118.21160888671875
train_32879,81.47181701660156,91.72901916503906,75.40859985351562
train_32880,148.1779327392578,137.4460906982422,123.580810546875
train_32881,43.33537292480469,56.324951171875,53.47084045410156
train_32882,125.67213439941406,132.2168426513672,128.515869140625
train_32883,61.41142272949219,71.21443176269531,60.295196533203125
train_32884,50.90257263183594,66.84461975097656,62.11790466308594
train_32885,70.75343322753906,86.0826416015625,76.53952026367188
train_32886,216.6981201171875,209.67616271972656,190.5665740966797
train_32887,31.318130493164062,49.51580810546875,36.434661865234375
train_32888,76.80596923828125,87.27192687988281,71.64239501953125
train_32889,81.972900390625,83.71537780761719,62.85612487792969
train_32890,90.61396789550781,92.36442565917969,87.12559509277344
train_32891,62.753692626953125,74.94020080566406,63.403289794921875
train_32892,149.38258361816406,141.9641876220703,114.45649719238281
train_32893,77.19021606445312,89.10853576660156,80.37440490722656
train_32894,130.286865234375,126.47880554199219,113.23561096191406
train_32895,57.768798828125,74.79829406738281,64.46061706542969
train_32896,28.298141479492188,49.13818359375,42.92570495605469
train_32897,38.23622131347656,50.2784423828125,43.97352600097656
train_32898,150.6830596923828,151.61810302734375,130.82119750976562
train_32899,37.30418395996094,54.3291015625,49.8367919921875
train_32900,67.28642272949219,77.31948852539062,57.75215148925781
train_32901,115.75106811523438,105.02082824707031,93.56796264648438
train_32902,54.49302673339844,68.50669860839844,61.55708312988281
train_32903,46.203643798828125,57.81402587890625,55.50285339355469
train_32904,57.69651794433594,71.55789184570312,71.25325012207031
train_32905,34.35118103027344,46.61396789550781,44.8857421875
train_32906,97.29562377929688,108.34298706054688,100.70314025878906
train_32907,59.75042724609375,72.90272521972656,71.53439331054688
train_32908,75.95242309570312,84.57235717773438,73.95777893066406
train_32909,60.00102233886719,71.15837097167969,66.77362060546875
train_32910,67.22273254394531,81.99191284179688,70.52815246582031
train_32911,53.041656494140625,67.16712951660156,61.04669189453125
train_32912,117.99807739257812,121.5167236328125,105.96696472167969
train_32913,189.16249084472656,196.3302764892578,189.3532257080078
train_32914,30.520889282226562,37.901611328125,32.10032653808594
train_32915,71.32009887695312,83.84690856933594,70.66090393066406
train_32916,97.20660400390625,93.475830078125,65.281982421875
train_32917,60.014556884765625,59.9019775390625,57.646514892578125
train_32918,49.14747619628906,63.63563537597656,60.740692138671875
train_32919,55.60762023925781,68.81425476074219,62.208221435546875
train_32920,53.87138366699219,70.7476806640625,63.85762023925781
train_32921,50.66828918457031,66.24160766601562,60.48313903808594
train_32922,37.984222412109375,43.247894287109375,31.672775268554688
train_32923,75.9136962890625,78.91104125976562,63.70356750488281
train_32924,71.00445556640625,75.30352783203125,62.25830078125
train_32925,61.158111572265625,71.78102111816406,63.963104248046875
train_32926,58.44744873046875,71.59580993652344,65.28141784667969
train_32927,92.15852355957031,98.45893859863281,76.53607177734375
train_32928,47.14747619628906,54.80438232421875,42.074127197265625
train_32929,118.85804748535156,127.42454528808594,121.14167785644531
train_32930,29.241775512695312,44.645843505859375,38.82044982910156
train_32931,36.00154113769531,48.22962951660156,40.70719909667969
train_32932,126.83052062988281,121.55947875976562,107.71844482421875
train_32933,98.78256225585938,109.37651062011719,100.79443359375
train_32934,73.79896545410156,85.80635070800781,78.26045227050781
train_32935,85.52133178710938,91.85752868652344,80.09840393066406
train_32936,154.1914825439453,159.99267578125,147.6217498779297
train_32937,61.99510192871094,69.08514404296875,53.8699951171875
train_32938,89.70814514160156,96.58157348632812,84.65695190429688
train_32939,50.66221618652344,61.0029296875,53.18785095214844
train_32940,28.676727294921875,41.417022705078125,31.188064575195312
train_32941,85.91415405273438,96.3310546875,94.949951171875
train_32942,92.0374755859375,100.07920837402344,93.11759948730469
train_32943,156.25672912597656,148.3380126953125,131.1722869873047
train_32944,73.16535949707031,87.46047973632812,73.21061706542969
train_32945,74.64584350585938,79.54444885253906,57.71290588378906
train_32946,80.91943359375,98.60015869140625,85.79104614257812
train_32947,51.87287902832031,68.52192687988281,50.73350524902344
train_32948,40.18806457519531,53.175750732421875,46.34295654296875
train_32949,61.98548889160156,75.63777160644531,71.08027648925781
train_32950,47.08343505859375,60.88592529296875,55.621124267578125
train_32951,111.77450561523438,109.00856018066406,89.28422546386719
train_32952,147.3406219482422,132.0613555908203,93.34849548339844
train_32953,78.20295715332031,76.14796447753906,63.77555847167969
train_32954,34.95143127441406,52.90789794921875,46.507080078125
train_32955,85.83467102050781,90.91508483886719,70.74937438964844
train_32956,84.07073974609375,79.36643981933594,65.62150573730469
train_32957,60.50689697265625,74.30479431152344,74.11927795410156
train_32958,48.55088806152344,52.91259765625,43.564483642578125
train_32959,44.6341552734375,57.3175048828125,51.37232971191406
train_32960,67.06216430664062,81.50184631347656,67.52323913574219
train_32961,190.9857635498047,196.18106079101562,188.27767944335938
train_32962,64.90254211425781,79.936279296875,71.181396484375
train_32963,77.77520751953125,88.24974060058594,76.08354187011719
train_32964,78.21380615234375,85.1453857421875,71.20173645019531
train_32965,154.73057556152344,155.9963836669922,147.531005859375
train_32966,101.99221801757812,94.005859375,82.92851257324219
train_32967,39.84529113769531,56.046600341796875,47.17364501953125
train_32968,88.93247985839844,97.34159851074219,89.53338623046875
train_32969,109.83084106445312,113.10134887695312,103.47215270996094
train_32970,49.44667053222656,60.6343994140625,45.96098327636719
train_32971,75.09588623046875,88.540283203125,82.78353881835938
train_32972,43.95204162597656,58.42950439453125,46.89286804199219
train_32973,111.00947570800781,116.94569396972656,106.10565185546875
train_32974,65.12982177734375,79.04055786132812,73.50782775878906
train_32975,41.070709228515625,51.740814208984375,44.93791198730469
train_32976,39.2388916015625,52.12956237792969,34.38569641113281
train_32977,42.39190673828125,58.69874572753906,46.13935852050781
train_32978,38.30284118652344,53.03971862792969,44.4913330078125
train_32979,72.97299194335938,76.83731079101562,62.61024475097656
train_32980,47.55357360839844,59.74638366699219,48.43817138671875
train_32981,57.50738525390625,69.51817321777344,57.977874755859375
train_32982,45.371856689453125,59.74861145019531,59.77838134765625
train_32983,70.22560119628906,79.22505187988281,70.13685607910156
train_32984,57.96842956542969,65.31037902832031,49.47019958496094
train_32985,71.09007263183594,81.356689453125,78.2862548828125
train_32986,125.86502075195312,126.73283386230469,113.8892822265625
train_32987,60.59344482421875,68.6842041015625,62.71580505371094
train_32988,86.54222106933594,96.39561462402344,85.46998596191406
train_32989,53.22236633300781,71.16213989257812,59.13433837890625
train_32990,201.7973175048828,195.5460662841797,184.86293029785156
train_32991,48.47694396972656,61.923858642578125,56.37629699707031
train_32992,159.72726440429688,140.6770477294922,118.3438720703125
train_32993,140.28211975097656,145.25363159179688,137.57733154296875
train_32994,105.49986267089844,122.37301635742188,123.84391784667969
train_32995,43.63519287109375,57.052703857421875,45.262237548828125
train_32996,62.95039367675781,73.70732116699219,61.079986572265625
train_32997,104.06063842773438,111.11749267578125,101.38665771484375
train_32998,61.794677734375,65.98440551757812,57.91717529296875
train_32999,41.963775634765625,56.471588134765625,55.49992370605469
train_33000,40.33428955078125,56.62506103515625,50.59967041015625
train_33001,59.45484924316406,68.4647216796875,58.21186828613281
train_33002,96.60202026367188,100.647216796875,74.02989196777344
train_33003,45.691314697265625,48.80442810058594,39.65727233886719
train_33004,42.83509826660156,55.50836181640625,49.2545166015625
train_33005,54.38777160644531,61.34367370605469,46.12596130371094
train_33006,105.67921447753906,103.40333557128906,91.29505920410156
train_33007,124.38592529296875,127.75845336914062,119.79322814941406
train_33008,123.52410888671875,129.07395935058594,119.63455200195312
train_33009,59.95344543457031,70.60621643066406,66.11660766601562
train_33010,52.164581298828125,60.33573913574219,41.15476989746094
train_33011,36.37635803222656,43.972869873046875,36.69059753417969
train_33012,100.14434814453125,113.62736511230469,108.37348937988281
train_33013,46.993255615234375,61.248199462890625,51.27232360839844
train_33014,37.77659606933594,55.11505126953125,50.57768249511719
train_33015,174.01165771484375,176.8616485595703,165.57415771484375
train_33016,132.372802734375,130.89271545410156,116.36331176757812
train_33017,46.9464111328125,60.628204345703125,52.35076904296875
train_33018,115.64639282226562,115.7867431640625,101.59822082519531
train_33019,55.44354248046875,71.90568542480469,53.486602783203125
train_33020,77.37179565429688,92.65882873535156,88.144775390625
train_33021,76.62348937988281,85.32199096679688,77.75411987304688
train_33022,62.23033142089844,72.27365112304688,64.51126098632812
train_33023,14.965225219726562,25.946762084960938,14.831146240234375
train_33024,48.53651428222656,59.10313415527344,50.021514892578125
train_33025,60.823028564453125,78.3548583984375,71.14915466308594
train_33026,136.89466857910156,137.7598114013672,125.6290283203125
train_33027,89.50625610351562,100.72869873046875,94.98158264160156
train_33028,52.36808776855469,70.01487731933594,64.836669921875
train_33029,127.67886352539062,118.16639709472656,102.71090698242188
train_33030,66.35417175292969,77.50009155273438,74.71359252929688
train_33031,113.07527160644531,118.45654296875,110.45339965820312
train_33032,38.619384765625,52.81367492675781,46.124267578125
